"","X1","X2"
"163",-1.98859315731532,-3.51338614650203
"164",-2.99481095044323,1.50344749144855
"165",-3.40477344820868,1.35222546799875
"166",-5.76174659899831,-2.83422192575644
"167",-5.14864702605287,-2.27499159051067
"168",-2.7732639037052,1.12635263644823
"169",-5.29386019508976,-2.21944029407314
"170",-1.81382902860668,-1.44854815985361
"171",-0.178489971427988,-1.82098507001077
"172",-5.70199864681525,-1.44238864303843
"173",0.48151935483549,-7.74351168647731
"174",-4.25687703595849,2.92923070586105
"175",-7.35530895289927,-3.18308947680442
"176",-5.57308324870851,0.521473650227569
"177",-3.93764950782042,-3.41020801273399
"178",-6.15728230316221,-1.79362203900501
"179",-4.32974889047375,-2.00463801553831
"180",-4.18962213679947,-3.40943730097268
"181",-3.81308957221666,-0.30837286598735
"182",-6.23572519843215,-0.482644886721923
"183",-4.36140511172171,-1.37255791018459
"184",-3.81437555426456,-0.313510338417714
"185",-5.07523899456341,-4.55978050792269
"186",-3.70879449842257,-1.77641944881702
"187",-2.9948742679305,-1.89369355607912
"188",-2.06001477298573,0.692147711144848
"189",-3.93787989864718,-1.38129136026309
"190",-2.65300889168771,-4.20424892798743
"191",-3.81642542499163,-4.53222445107675
"192",-4.72173998272036,-1.05842620110336
"193",-4.92391872372437,1.49882874494055
"194",-7.03079514243088,-1.70252028825895
"195",-6.24893761521553,-0.787910109449338
"196",-7.29314561808218,-3.07122111659569
"197",-1.57930077352985,-2.2440304182346
